,target
97759,0
97765,0
97769,0
97770,0
97781,0
97790,0
97800,0
97802,0
97804,0
97811,0
97813,0
97815,0
97816,0
97818,0
97819,0
97820,0
97829,0
97834,0
97835,0
97843,0
97845,0
97846,0
97860,0
97865,0
97867,0
97876,0
97882,0
97886,0
97903,0
97908,0
97909,0
97910,0
97914,0
97915,0
97916,0
97918,0
97921,0
97925,0
97926,0
97929,0
97938,0
97940,0
97942,0
97947,0
97951,0
97952,0
97959,0
97965,0
97966,0
97980,0
97982,0
97991,0
97993,0
97996,0
97997,0
98000,0
98005,0
98009,0
98011,0
98017,0
98019,0
98022,0
98032,0
98034,0
98035,0
98036,0
98038,0
98039,0
98041,0
98048,0
98050,0
98051,0
98066,0
98080,0
98083,0
98085,0
98086,0
98093,0
98099,0
98103,0
98104,0
98105,0
98118,0
98119,0
98125,0
98130,0
98140,0
98141,0
98154,0
98168,0
98171,0
98172,0
98177,0
98188,0
98190,0
98198,0
98200,0
98201,0
98204,0
98215,0
98220,0
98223,0
98228,0
98233,0
98234,0
98241,0
98260,0
98266,0
98272,0
98289,0
98291,0
98293,0
98306,0
98311,0
98317,0
98322,0
98323,0
98325,0
98333,0
98341,0
98350,0
98365,0
98366,0
98369,0
98370,0
98377,0
98382,0
98385,0
98395,0
98403,0
98404,0
98411,0
98414,0
98416,0
98422,0
98423,0
98424,0
98425,0
98426,0
98428,0
98440,0
98443,0
98446,0
98449,0
98450,0
98451,0
98454,0
98455,0
98459,0
98464,0
98488,0
98501,0
98502,0
98505,0
98510,0
98521,0
98528,0
98536,0
98543,0
98548,0
98556,0
98560,0
98568,0
98569,0
98578,0
98584,0
98585,0
98586,0
98592,0
98594,0
98599,0
98604,0
98614,0
98617,0
98628,0
98633,0
98635,0
98638,0
98642,0
98644,0
98645,0
98659,0
98660,0
98672,0
98675,0
98676,0
98683,0
98685,0
98691,0
98692,0
98693,0
98696,0
98701,0
98703,0
98707,0
98708,0
98713,0
98714,0
98717,0
98719,0
98725,0
98729,0
98734,0
98738,0
98741,0
98742,0
98764,0
98767,0
98769,0
98776,0
98779,0
98791,0
98797,0
98806,0
98810,0
98819,0
98843,0
98847,0
98848,0
98854,0
98858,0
98859,0
98862,0
98864,0
98865,0
98870,0
98872,0
98880,0
98887,0
98894,0
98899,0
98902,0
98904,0
98905,0
98918,0
98923,0
98926,0
98931,0
98932,0
98933,0
98934,0
98943,0
98946,0
98949,0
98953,0
98954,0
98959,0
98961,0
98964,0
98965,0
98975,0
98979,0
98984,0
98987,0
98995,0
98998,0
99003,0
99006,0
99008,0
99009,0
99013,0
99019,0
99026,0
99027,0
99033,0
99041,0
99042,0
99054,0
99060,0
99061,0
99062,0
99063,0
99065,0
99075,0
99083,0
99085,0
99089,0
99095,0
99096,0
99103,0
99107,0
99113,0
99114,0
99116,0
99121,0
99126,0
99132,0
99139,0
99140,0
99142,0
99144,0
99146,0
99150,0
99151,0
99153,0
99155,0
99157,0
99159,0
99161,0
99169,0
99172,0
99173,0
99175,0
99182,0
99188,0
99197,0
99198,0
99203,0
99204,0
99206,0
99210,0
99214,0
99218,0
99229,0
99230,0
99233,0
99239,0
99244,0
99246,0
99248,0
99249,0
99256,0
99260,0
99261,0
99262,0
99266,0
99268,0
99275,0
99278,0
99283,0
99292,0
99300,0
99301,0
99307,0
99313,0
99320,0
99323,0
99326,0
99327,0
99329,0
99335,0
99339,0
99347,0
99349,0
99356,0
99357,0
99360,0
99362,0
99363,0
99366,0
99368,0
99371,0
99375,0
99393,0
99400,0
99402,0
99407,0
99408,0
99412,0
99418,0
99420,0
99428,0
99432,0
99435,0
99448,0
99451,0
99456,0
99460,0
99463,0
99465,0
99466,0
99480,0
99485,0
99486,0
99488,0
99493,0
99494,0
99504,0
99513,0
99516,0
99517,0
99522,0
99524,0
99534,0
99539,0
99548,0
99551,0
99554,0
99560,0
99565,0
99575,0
99576,0
99577,0
99579,0
99582,0
99584,0
99590,0
99594,0
99595,0
99597,0
99600,0
99603,0
99604,0
99607,0
99608,0
99609,0
99610,0
99612,0
99615,0
99617,0
99625,0
99629,0
99636,0
99637,0
99641,0
99644,0
99651,0
99653,0
99657,0
99665,0
99668,0
99674,0
99676,0
99679,0
99682,0
99686,0
99688,0
99692,0
99695,0
99698,0
99703,0
99710,0
99714,0
99719,0
99721,0
99722,0
99723,0
99725,0
99733,0
99737,0
99744,0
99749,0
99757,0
99770,0
99791,0
99792,0
99793,0
99800,0
99807,0
99808,0
99810,0
99811,0
99812,0
99813,0
99817,0
99819,0
99823,0
99832,0
99837,0
99838,0
99839,0
99841,0
99846,0
99852,0
99856,0
99858,0
99860,0
99861,0
99864,0
99872,0
99873,0
99877,0
99886,0
99898,0
99914,0
99917,0
99918,0
99937,0
99939,0
99942,0
99955,0
99963,0
99965,0
99980,0
99983,0
99984,0
99991,0
99992,0
99995,0
100004,0
100005,0
100006,0
100013,0
100014,0
100023,0
100026,0
100029,0
100033,0
100038,0
100045,0
100056,0
100063,0
100067,0
100069,0
100079,0
100082,0
100095,0
100096,0
100101,0
100104,0
100105,0
100108,0
100110,0
100112,0
100115,0
100117,0
100119,0
100124,0
100139,0
100167,0
100168,0
100169,0
100171,0
100179,0
100188,0
100193,0
100195,0
100203,0
100214,0
100215,0
100221,0
100223,0
100225,0
100231,0
100233,0
100239,0
100255,0
100259,0
100266,0
100268,0
100270,0
100272,0
100278,0
100281,0
100283,0
100298,0
100311,0
100312,0
100313,0
100322,0
100324,0
100334,0
100335,0
100336,0
100344,0
100345,0
100349,0
100350,0
100353,0
100357,0
100359,0
100361,0
100376,0
100386,0
100401,0
100402,0
100407,0
100410,0
100417,0
100419,0
100424,0
100433,0
100441,0
100446,0
100447,0
100453,0
100459,0
100462,0
100471,0
100477,0
100478,0
100492,0
100498,0
100502,0
100505,0
100508,0
100511,0
100520,0
100523,0
100549,0
100557,0
100583,0
100591,0
100596,0
100599,0
100606,0
100612,0
100613,0
100614,0
100618,0
100623,0
100643,0
100647,0
100648,0
100677,0
100688,0
100704,0
100707,0
100710,0
100711,0
100715,0
100717,0
100734,0
100746,0
100753,0
100758,0
100768,0
100772,0
100773,0
100776,0
100783,0
100790,0
100797,0
100798,0
100800,0
100805,0
100818,0
100821,0
100826,0
100828,0
100841,0
100845,0
100848,0
100850,0
100853,0
100860,0
100865,0
100868,0
100872,0
100880,0
100898,0
100921,0
100928,0
100940,0
100943,0
100947,0
100957,0
100970,0
100974,0
100980,0
100981,0
100990,0
100994,0
101008,0
101015,0
101016,0
101019,0
101020,0
101026,0
101029,0
101044,0
101046,0
101047,0
101052,0
101053,0
101056,0
101060,0
101067,0
101073,0
101075,0
101083,0
101089,0
101091,0
101096,0
101099,0
101100,0
101101,0
101102,0
101103,0
101107,0
101125,0
101132,0
101153,0
101155,0
101156,0
101159,0
101166,0
101173,0
101176,0
101178,0
101185,0
101193,0
101194,0
101196,0
101206,0
101210,0
101214,0
101220,0
101222,0
101232,0
101233,0
101240,0
101242,0
101249,0
101253,0
101257,0
101269,0
101272,0
101279,0
101281,0
101288,0
101293,0
101295,0
101296,0
101303,0
101304,0
101305,0
101306,0
101307,0
101308,0
101313,0
101316,0
101319,0
101323,0
101324,0
101341,0
101342,0
101348,0
101352,0
101353,0
101360,0
101378,0
101387,0
101396,0
101404,0
101408,0
101417,0
101423,0
101424,0
101425,0
101426,0
101428,0
101431,0
101455,0
101461,0
101463,0
101471,0
101474,0
101480,0
101482,0
101485,0
101491,0
101492,0
101493,0
101496,0
101500,0
101506,0
101511,0
101518,0
101521,0
101526,0
101530,0
101531,0
101533,0
101536,0
101538,0
101539,0
101540,0
101541,0
101544,0
101545,0
101557,0
101576,0
101579,0
101583,0
101584,0
101588,0
101589,0
101593,0
101595,0
101600,0
101608,0
101609,0
101611,0
101616,0
101642,0
101650,0
101659,0
101660,0
101662,0
101663,0
101667,0
101670,0
101676,0
101677,0
101680,0
101686,0
101687,0
101691,0
101695,0
101696,0
101699,0
101702,0
101708,0
101709,0
101710,0
101711,0
101713,0
101717,0
101727,0
101730,0
101738,0
101743,0
101755,0
101758,0
101762,0
101763,0
101765,0
101773,0
101779,0
101780,0
101796,0
101801,0
101811,0
101814,0
101818,0
101821,0
101827,0
101831,0
101849,0
101854,0
101856,0
101864,0
101868,0
101875,0
101879,0
101883,0
101885,0
101889,0
101898,0
101906,0
101920,0
101931,0
101959,0
101961,0
101966,0
101973,0
101986,0
101995,0
102005,0
102020,0
102040,0
102057,0
102060,0
102066,0
102081,0
102088,0
102094,0
102097,0
102105,0
102108,0
102114,0
102119,0
102120,0
102121,0
102134,0
102148,0
102149,0
102150,0
102154,0
102168,0
102174,0
102175,0
102176,0
102181,0
102186,0
102187,0
102189,0
102191,0
102192,0
102200,0
102213,0
102214,0
102218,0
102220,0
102224,0
102232,0
102234,0
102235,0
102236,0
102240,0
102245,0
102248,0
102272,0
102274,0
102281,0
102285,0
102286,0
102289,0
102293,0
102302,0
102306,0
102308,0
102309,0
102316,0
102322,0
102326,0
102330,0
102333,0
102337,0
102339,0
102341,0
102347,0
102355,0
102357,0
102358,0
102361,0
102364,0
102367,0
102370,0
102372,0
102389,0
102421,0
102424,0
102435,0
102436,0
102439,0
102445,0
102463,0
102466,0
102468,0
102476,0
102478,0
102480,0
102482,0
102483,0
102484,0
102485,0
102486,0
102488,0
102491,0
102494,0
102501,0
102508,0
102511,0
102516,0
102520,0
102534,0
102536,0
102538,0
102545,0
102546,0
102551,0
102556,0
102562,0
102566,0
102567,0
102573,0
102585,0
102588,0
102590,0
102603,0
102607,0
102609,0
102610,0
102618,0
102619,0
102620,0
102622,0
102627,0
102629,0
102630,0
102633,0
102637,0
102649,0
102651,0
102665,0
102667,0
102669,0
102673,0
102675,0
102677,0
102681,0
102687,0
102693,0
102694,0
102695,0
102707,0
102714,0
102725,0
102726,0
102733,0
102739,0
102747,0
102755,0
102757,0
102760,0
102761,0
102765,0
102767,0
102768,0
102771,0
102781,0
102787,0
102792,0
102793,0
102807,0
102812,0
102820,0
102821,0
102829,0
102835,0
102837,0
102838,0
102840,0
102843,0
102866,0
102876,0
102886,0
102891,0
102895,0
102896,0
102898,0
102908,0
102912,0
102913,0
102915,0
102922,0
102934,0
102947,0
102948,0
102954,0
102957,0
102965,0
102971,0
102975,0
102979,0
102984,0
102988,0
103000,0
103012,0
103015,0
103020,0
103021,0
103028,0
103042,0
103045,0
103046,0
103065,0
103066,0
103072,0
103080,0
103081,0
103085,0
103096,0
103100,0
103105,0
103114,0
103115,0
103116,0
103125,0
103146,0
103155,0
103161,0
103168,0
103170,0
103184,0
103185,0
103190,0
103199,0
103201,0
103208,0
103216,0
103222,0
103223,0
103239,0
103245,0
103252,0
103253,0
103262,0
103267,0
103273,0
103274,0
103279,0
103283,0
103284,0
103286,0
103288,0
103295,0
103297,0
103299,0
103302,0
103306,0
103309,0
103310,0
103317,0
103318,0
103327,0
103331,0
103332,0
103334,0
103336,0
103339,0
103349,0
103355,0
103356,0
103358,0
103359,0
103361,0
103372,0
103373,0
103379,0
103383,0
103385,0
103386,0
103387,0
103393,0
103394,0
103401,0
103404,0
103413,0
103417,0
103418,0
103422,0
103423,0
103424,0
103431,0
103439,0
103441,0
103444,0
103448,0
103450,0
103453,0
103470,0
103472,0
103475,0
103478,0
103483,0
103490,0
103503,0
103531,0
103542,0
103554,0
103560,0
103579,0
103586,0
103587,0
103601,0
103602,0
103606,0
103611,0
103616,0
103623,0
103624,0
103627,0
103636,0
103639,0
103643,0
103645,0
103673,0
103676,0
103678,0
103681,0
103682,0
103689,0
103691,0
103694,0
103708,0
103719,0
103720,0
103725,0
103727,0
103732,0
103738,0
103746,0
103747,0
103757,0
103770,0
103771,0
103780,0
103782,0
103793,0
103794,0
103796,0
103798,0
103804,0
103805,0
103808,0
103814,0
103817,0
103818,0
103820,0
103831,0
103843,0
103856,0
103875,0
103895,0
103899,0
103902,0
103909,0
103910,0
103914,0
103917,0
103920,0
103929,0
103934,0
103937,0
103941,0
103952,0
103955,0
103956,0
103960,0
103970,0
103974,0
103991,0
103996,0
104002,0
104003,0
104010,0
104015,0
104019,0
104025,0
104029,0
104034,0
104035,0
104042,0
104048,0
104050,0
104057,0
104064,0
104071,0
104072,0
104073,0
104079,0
104081,0
104099,0
104100,0
104101,0
104105,0
104106,0
104107,0
104109,0
104115,0
104118,0
104119,0
104120,0
104121,0
104124,0
104127,0
104128,0
104134,0
104141,0
104150,0
104156,0
104158,0
104161,0
104164,0
104166,0
104169,0
104172,0
104180,0
104182,0
104187,0
104189,0
104192,0
104196,0
104197,0
104198,0
104204,0
104212,0
104215,0
104216,0
104217,0
104219,0
104222,0
104226,0
104227,0
104231,0
104238,0
104240,0
104246,0
104252,0
104253,0
104255,0
104270,0
104279,0
104282,0
104291,0
104295,0
104296,0
104299,0
104325,0
104335,0
104336,0
104337,0
104339,0
104345,0
104352,0
104353,0
104354,0
104363,0
104372,0
104376,0
104385,0
104388,0
104389,0
104405,0
104407,0
104414,0
104416,0
104420,0
104428,0
104430,0
104432,0
104433,0
104435,0
104437,0
104442,0
104447,0
104450,0
104458,0
104474,0
104477,0
104483,0
104498,0
104503,0
104504,0
104507,0
104510,0
104518,0
104519,0
104530,0
104535,0
104537,0
104539,0
104543,0
104545,0
104551,0
104558,0
104559,0
104566,0
104568,0
104575,0
104580,0
104583,0
104591,0
104597,0
104605,0
104606,0
104609,0
104610,0
104611,0
104626,0
104633,0
104637,0
104638,0
104639,0
104646,0
104647,0
104651,0
104652,0
104661,0
104662,0
104663,0
104666,0
104678,0
104688,0
104695,0
104696,0
104697,0
104701,0
104702,0
104718,0
104719,0
104720,0
104724,0
104727,0
104728,0
104729,0
104740,0
104751,0
104756,0
104772,0
104774,0
104781,0
104783,0
104785,0
104799,0
104800,0
104802,0
104804,0
104814,0
104822,0
104823,0
104824,0
104829,0
104833,0
104835,0
104857,0
104860,0
104865,0
104866,0
104867,0
104870,0
104876,0
104877,0
104878,0
104880,0
104886,0
104889,0
104891,0
104903,0
104905,0
104908,0
104916,0
104948,0
104957,0
104959,0
104961,0
104970,0
104972,0
104986,0
105011,0
105012,0
105015,0
105026,0
105035,0
105037,0
105042,0
105054,0
105055,0
105060,0
105067,0
105076,0
105085,0
105095,0
105096,0
105097,0
105100,0
105102,0
105112,0
105113,0
105119,0
105121,0
105123,0
105124,0
105127,0
105131,0
105136,0
105140,0
105141,0
105142,0
105144,0
105152,0
105157,0
105169,0
105170,0
105171,0
105173,0
105178,0
105197,0
105209,0
105216,0
105228,0
105236,0
105238,0
105249,0
105254,0
105262,0
105265,0
105268,0
105276,0
105297,0
105301,0
105309,0
105310,0
105311,0
105312,0
105315,0
105317,0
105318,0
105328,0
105329,0
105330,0
105331,0
105334,0
105338,0
105344,0
105355,0
105356,0
105364,0
105365,0
105371,0
105376,0
105378,0
105386,0
105402,0
105422,0
105435,0
105438,0
105440,0
105441,0
105447,0
105460,0
105466,0
105471,0
105479,0
105482,0
105495,0
105507,0
105514,0
105516,0
105521,0
105528,0
105531,0
105538,0
105543,0
105545,0
105561,0
105562,0
105575,0
105576,0
105585,0
105597,0
105603,0
105605,0
105631,0
105633,0
105636,0
105645,0
105658,0
105661,0
105663,0
105668,0
105684,0
105685,0
105686,0
105689,0
105703,0
105704,0
105706,0
105708,0
105717,0
105719,0
105725,0
105726,0
105730,0
105733,0
105738,0
105739,0
105741,0
105743,0
105748,0
105750,0
105753,0
105759,0
105760,0
105763,0
105767,0
105770,0
105773,0
105780,0
105784,0
105795,0
105803,0
105815,0
105820,0
105825,0
105826,0
105837,0
105840,0
105847,0
105859,0
105862,0
105864,0
105865,0
105887,0
105908,0
105921,0
105929,0
105931,0
105937,0
105939,0
105940,0
105943,0
105948,0
105953,0
105958,0
105961,0
105979,0
105986,0
105989,0
105999,0
106007,0
106015,0
106016,0
106018,0
106022,0
106025,0
106028,0
106030,0
106041,0
106044,0
106051,0
106089,0
106091,0
106096,0
106103,0
106109,0
106119,0
106123,0
106129,0
106130,0
106138,0
106146,0
106149,0
106152,0
106157,0
106171,0
106174,0
106198,0
106202,0
106203,0
106204,0
106206,0
106215,0
106217,0
106222,0
106229,0
106231,0
106233,0
106234,0
106235,0
106238,0
106242,0
106262,0
106263,0
106268,0
106273,0
106274,0
106277,0
106286,0
106289,0
106295,0
106306,0
106313,0
106314,0
106316,0
106322,0
106330,0
106331,0
106337,0
106339,0
106340,0
106341,0
106349,0
106353,0
106356,0
106358,0
106364,0
106372,0
106376,0
106386,0
106389,0
106403,0
106405,0
106412,0
106418,0
106422,0
106445,0
106446,0
106447,0
106449,0
106455,0
106463,0
106464,0
106468,0
106469,0
106472,0
106473,0
106481,0
106485,0
106489,0
106493,0
106499,0
106500,0
106505,0
106508,0
106511,0
106513,0
106514,0
106523,0
106524,0
106533,0
106552,0
106556,0
106561,0
106562,0
106566,0
106570,0
106573,0
106585,0
106590,0
106597,0
106598,0
106600,0
106601,0
106608,0
106609,0
106612,0
106613,0
106617,0
106620,0
106624,0
106627,0
106628,0
106633,0
106636,0
106638,0
106641,0
106646,0
106647,0
106658,0
106668,0
106679,0
106680,0
106683,0
106709,0
106715,0
106716,0
106717,0
106724,0
106726,0
106728,0
106730,0
106735,0
106740,0
106745,0
106748,0
106752,0
106753,0
106754,0
106760,0
106761,0
106764,0
106776,0
106781,0
106787,0
106792,0
106796,0
106798,0
106801,0
106803,0
106812,0
106819,0
106840,0
106841,0
106842,0
106852,0
106854,0
106861,0
106867,0
106868,0
106874,0
106876,0
106877,0
106878,0
106884,0
106887,0
106891,0
106895,0
106896,0
106898,0
106905,0
106918,0
106920,0
106929,0
106935,0
106963,0
106965,0
106966,0
106969,0
106971,0
106982,0
106985,0
106987,0
106990,0
107003,0
107005,0
107006,0
107007,0
107024,0
107027,0
107043,0
107048,0
107053,0
107068,0
107083,0
107093,0
107101,0
107115,0
107127,0
107147,0
107151,0
107158,0
107160,0
107165,0
107167,0
107168,0
107173,0
107180,0
107184,0
107190,0
107193,0
107205,0
107206,0
107210,0
107216,0
107226,0
107232,0
107235,0
107242,0
107248,0
107251,0
107262,0
107269,0
107278,0
107281,0
107284,0
107301,0
107303,0
107304,0
107311,0
107318,0
107321,0
107323,0
107331,0
107343,0
107348,0
107357,0
107359,0
107371,0
107382,0
107383,0
107391,0
107392,0
107395,0
107410,0
107414,0
107432,0
107443,0
107450,0
107453,0
107464,0
107486,0
107490,0
107494,0
107496,0
107497,0
107503,0
107504,0
107515,0
107516,0
107519,0
107523,0
107530,0
107531,0
107532,0
107534,0
107535,0
107538,0
107545,0
107552,0
107554,0
107555,0
107558,0
107559,0
107566,0
107576,0
107577,0
107583,0
107585,0
107588,0
107593,0
107598,0
107600,0
107605,0
107611,0
107615,0
107622,0
107632,0
107636,0
107637,0
107642,0
107645,0
107646,0
107657,0
107661,0
107664,0
107685,0
107690,0
107691,0
107693,0
107696,0
107698,0
107717,0
107725,0
107731,0
107740,0
107745,0
107748,0
107750,0
107752,0
107753,0
107758,0
107763,0
107776,0
107780,0
107784,0
107788,0
107794,0
107798,0
107799,0
107800,0
107806,0
107812,0
107817,0
107818,0
107822,0
107823,0
107827,0
107831,0
107836,0
107839,0
107867,0
107869,0
107875,0
107882,0
107883,0
107886,0
107891,0
107892,0
107893,0
107895,0
107896,0
107897,0
107902,0
107903,0
107904,0
107907,0
107909,0
107911,0
107912,0
107915,0
107927,0
107935,0
107939,0
107944,0
107945,0
107947,0
107955,0
107963,0
107964,0
107974,0
107977,0
107980,0
107981,0
107986,0
107994,0
107997,0
107998,0
108000,0
108002,0
108005,0
108009,0
108012,0
108021,0
108024,0
108029,0
108044,0
108048,0
108075,0
108078,0
108079,0
108086,0
108088,0
108092,0
108099,0
108110,0
108112,0
108114,0
108116,0
108120,0
108122,0
108124,0
108125,0
108129,0
108145,0
108146,0
108148,0
108149,0
108150,0
108158,0
108165,0
108167,0
108175,0
108179,0
108182,0
108185,0
108188,0
108190,0
108194,0
108196,0
108201,0
108209,0
108211,0
108215,0
108216,0
108224,0
108227,0
108242,0
108253,0
108258,0
108265,0
108276,0
108279,0
108283,0
108284,0
108289,0
108299,0
108303,0
108310,0
108313,0
108314,0
108320,0
108330,0
108331,0
108340,0
108354,0
108365,0
108374,0
108377,0
108379,0
108380,0
108385,0
108394,0
108400,0
108402,0
108406,0
108407,0
108411,0
108415,0
108427,0
108433,0
108454,0
108465,0
